"","Rank","ID","Drug","Viability","KRAS","FC","Lable","Label"
"796",796,"C6308","Phthalic acid",0.985239852,1.216688654,1.23491619987779,"Normal","FC≤2"
"797",797,"B7469","Corticosterone",0.985623003,0.976667582,0.990913948870164,"Normal","FC≤2"
"798",798,"C6156","2-Hydroxypyridine",0.986565069,0.931906615,0.944597213384615,"Normal","FC≤2"
"799",799,"N2135","Gossypol",0.986748216,1.226374673,1.24284458093208,"Normal","FC≤2"
"800",800,"M1094","Glutathione oxidized",0.986756276,0.965719064,0.97868043759977,"Normal","FC≤2"
"801",801,"C7023","Cyclohexaneacetic acid",0.98699046,0.998154414,1.01131110628972,"Normal","FC≤2"
"802",802,"C7084","Sodium erythorbate",0.98699046,0.972008613,0.98482067699013,"Normal","FC≤2"
"803",803,"A5226","Tigecycline",0.987136732,1.126333254,1.14101037626062,"Normal","FC≤2"
"804",804,"M1214","mannose",0.988337616,1.002787068,1.01461995553552,"Normal","FC≤2"
"805",805,"N2081","Tiliroside",0.988379205,1.123542014,1.13675197567517,"Normal","FC≤2"
"806",806,"N2126","Pterostilbene",0.988379205,1.142585099,1.15601895833088,"Normal","FC≤2"
"807",807,"B1251","Valproic acid",0.988633615,0.984564038,0.995883634808432,"Normal","FC≤2"
"808",808,"C6611","2,4-Dihydroxypyrimidine-5-carboxylic Acid",0.988744207,0.98031648,0.99147633236146,"Normal","FC≤2"
"809",809,"C6225","Melamine",0.989773411,1.025291829,1.03588540327035,"Normal","FC≤2"
"810",810,"C6237","D-2-Aminobutyric acid",0.989773411,0.984435798,0.994607237433659,"Normal","FC≤2"
"811",811,"B5992","Astragaloside A",0.990415335,0.8284381,0.836455243294471,"Normal","FC≤2"
"812",812,"C6847","4-Chlorosalicylic acid",0.990509821,1.009262833,1.01893268658464,"Normal","FC≤2"
"813",813,"A8529","Tebipenempivoxil",0.990568319,0.822695035,0.830528313110728,"Normal","FC≤2"
"814",814,"B1027","2-Deoxy-D-glucose",0.990568319,0.877763872,0.886121487194464,"Normal","FC≤2"
"815",815,"C6271","Pyrocatechol",0.990774908,1.05969657,1.06956339067884,"Normal","FC≤2"
"816",816,"C6281","Tryptamine",0.990774908,1.119722955,1.13014868055177,"Normal","FC≤2"
"817",817,"C6298","Terephthalic acid",0.990774908,1.694591029,1.71036934354821,"Normal","FC≤2"
"818",818,"B8359","α-L-Rhamnose monohydrate",0.99077527,0.741621108,0.748526058790305,"Normal","FC≤2"
"819",819,"A8340","Cyclopamine",0.990948071,1.008769851,1.01798457509687,"Normal","FC≤2"
"820",820,"A8377","Betacarotene",0.990948071,0.995496563,1.00459004072273,"Normal","FC≤2"
"821",821,"B2274","Proparacaine HCl",0.991367735,0.881616939,0.889293556643741,"Normal","FC≤2"
"822",822,"B5804","J 147",0.991367735,1.08373436,1.09317090090692,"Normal","FC≤2"
"823",823,"C5419","tetrahydro-L-Biopterin (hydrochloride)",0.991577335,0.906224066,0.913921722504882,"Normal","FC≤2"
"824",824,"N1943","Benzoylhypaconitine",0.991641182,0.959771483,0.967861662485897,"Normal","FC≤2"
"825",825,"C6962","Lawsone",0.992194276,1.005844356,1.01375746699027,"Normal","FC≤2"
"826",826,"B1217","Meropenem trihydrate",0.992503023,0.886107635,0.892800943136271,"Normal","FC≤2"
"827",827,"B5484","7,8-Dihydroxyflavone",0.992902359,0.93358999,0.940263643788966,"Normal","FC≤2"
"828",828,"N1539","Patchouli alcohol",0.992914732,0.929118774,0.935748805064562,"Normal","FC≤2"
"829",829,"N1609","Ginsenoside Rh2",0.992914732,1.040229885,1.04765278575804,"Normal","FC≤2"
"830",830,"M1087","3-(3-Hydroxyphenyl)propionic Acid",0.993081637,0.85451505,0.860468080531027,"Normal","FC≤2"
"831",831,"M1153","glycoursodeoxycholate",0.993081637,0.827201784,0.83296453501939,"Normal","FC≤2"
"832",832,"Empty","Empty",0.993103448,1.079859758,1.08735878439927,"Normal","FC≤2"
"833",833,"C5297","Morin",0.993363961,0.950760719,0.957112152571841,"Normal","FC≤2"
"834",834,"B7873","6-Hydroxynicotinic acid",0.993610224,1.037606368,1.04427907738598,"Normal","FC≤2"
"835",835,"B1840","Sucralose",0.993756728,0.884476534,0.890033253691843,"Normal","FC≤2"
"836",836,"B1919","Cortisone acetate",0.993756728,0.940849764,0.946760648245895,"Normal","FC≤2"
"837",837,"B2049","Tilmicosin",0.994272623,0.926507856,0.931844882950177,"Normal","FC≤2"
"838",838,"N1615","Ginsenoside Re",0.994869289,0.877394636,0.881919510131748,"Normal","FC≤2"
"839",839,"C6216","L(-)-Pipecolinic acid",0.996190094,0.859922179,0.863210931507215,"Normal","FC≤2"
"840",840,"M1145","glycochenodeoxycholate",0.996244317,1.037904125,1.04181685886596,"Normal","FC≤2"
"841",841,"M1184","gentisate",0.996244317,1.018394649,1.02223383523702,"Normal","FC≤2"
"842",842,"C6424","Octanoic acid",0.996309963,1.332124011,1.33705780376704,"Normal","FC≤2"
"843",843,"N1949","Panaxtriol",0.996534149,1.022613663,1.02617021606953,"Normal","FC≤2"
"844",844,"N1528","Sec-O-Glucosylhamaudol",0.996823846,0.994252874,0.997420836178512,"Normal","FC≤2"
"845",845,"N1616","Ginsenoside Rd",0.996823846,0.898467433,0.901330196508963,"Normal","FC≤2"
"846",846,"N1650","Ligustrazine Hydrochloride",0.996823846,0.91954023,0.9224701372162,"Normal","FC≤2"
"847",847,"N2453","Epiberberine",0.996908442,1.006622517,1.00974419975872,"Normal","FC≤2"
"848",848,"C7172","Allyl methyl sulfide",0.997825657,1.246655518,1.24937208143967,"Normal","FC≤2"
"849",849,"M1183","hydroxyphenylacetate",0.997825657,0.95206243,0.954137051218357,"Normal","FC≤2"
"850",850,"C6384","Sultamicillin",0.998154982,1.152044855,1.15417432740921,"Normal","FC≤2"
"851",851,"N1911","Picroside II",0.998165138,0.967388717,0.969167004708594,"Normal","FC≤2"
"852",852,"A1042","Angiotensin II HUMAN",0.998323353,0.960529426,0.962142599503029,"Normal","FC≤2"
"853",853,"N1845","Tanshinone I",0.998355263,0.928262748,0.929792011323328,"Normal","FC≤2"
"854",854,"A5391","Varenicline Tartrate",0.998570748,1.082721024,1.08427072009524,"Normal","FC≤2"
"855",855,"C3812","Cefonicid (sodium salt)",0.998723839,1.074688797,1.07606202539038,"Normal","FC≤2"
"856",856,"B1734","Doxofylline",0.998923574,1.08275479,1.08392155133982,"Normal","FC≤2"
"857",857,"C6132","D-Tartaric acid",0.999398436,0.854085603,0.854599699413578,"Normal","FC≤2"
"858",858,"C7178","Sodium ferulic",0.999406997,1.289576366,1.29034154240567,"Normal","FC≤2"
"859",859,"M1212","glycerol",0.999406997,1.156911929,1.15759838831707,"Normal","FC≤2"
"860",860,"N2189","Sinomenine Hydrochloride",0.999796126,1.054986908,1.05520203625994,"Normal","FC≤2"
"861",861,"C6426","Scopolamine",1,1.313654354,1.313654354,"Normal","FC≤2"
"862",862,"B2132","Sulfamethazine",1.000381825,1.054232134,1.05382975545362,"Normal","FC≤2"
"863",863,"C4833","L-Biopterin",1.000510465,0.716459198,0.716093657251251,"Normal","FC≤2"
"864",864,"N1645","Phytic acid",1.000732959,0.936781609,0.936095489386195,"Normal","FC≤2"
"865",865,"C7083","DL-Methionine",1.000867303,0.992002461,0.991142839841577,"Normal","FC≤2"
"866",866,"N1765","Fraxetin",1.001644737,1.101123596,1.09931551110421,"Normal","FC≤2"
"867",867,"A2486","Malotilate",1.002155689,1.007799575,1.00563174570773,"Normal","FC≤2"
"868",868,"A8522","Simvastatin (Zocor)",1.002176542,0.745932416,0.744312388824603,"Normal","FC≤2"
"869",869,"B1895","Besifloxacin HCl",1.002368138,1.347125798,1.34394315514446,"Normal","FC≤2"
"870",870,"Empty","Empty",1.002615933,1.093883911,1.09102985001137,"Normal","FC≤2"
"871",871,"N1940","Tanshinone IIA---sulfonic sodium",1.003058104,0.803618186,0.801168130535337,"Normal","FC≤2"
"872",872,"N2131","Wedelolactone",1.003058104,1.197810045,1.19415818507758,"Normal","FC≤2"
"873",873,"N1876","Phloridzin",1.003289474,1.000864304,0.99758278137781,"Normal","FC≤2"
"874",874,"B1959","Levofloxacin",1.003436426,1.005575266,1.00213151520573,"Normal","FC≤2"
"875",875,"C3789","DL-α-Lipoic Acid",1.004083716,1.21604426,1.21109847776876,"Normal","FC≤2"
"876",876,"C4223","Arachidonic Acid",1.004083716,0.9197787,0.916037861528271,"Normal","FC≤2"
"877",877,"B1853","Thiamphenicol",1.00409042,1.03026937,1.02607230332902,"Normal","FC≤2"
"878",878,"A3926","Vortioxetine",1.004287756,1.169945485,1.16495046166828,"Normal","FC≤2"
"879",879,"C6988","cis,cis-Muconic acid",1.004336513,0.988926484,0.984656508251433,"Normal","FC≤2"
"880",880,"Empty","Empty",1.00451843,0.847682119,0.843869155292651,"Normal","FC≤2"
"881",881,"N1520","Mulberroside A",1.004642072,0.898467433,0.894315953951011,"Normal","FC≤2"
"882",882,"N1550","Alisol B 23-acetate",1.004642072,1.013409962,1.00872737688811,"Normal","FC≤2"
"883",883,"N1748","Isochlorogenic acid C",1.004934211,0.803802939,0.799856279348022,"Normal","FC≤2"
"884",884,"B2029","Sorbitol",1.004963727,0.952863659,0.948157265182567,"Normal","FC≤2"
"885",885,"M1211","glycerate",1.005732358,0.918896321,0.913658901089071,"Normal","FC≤2"
"886",886,"M1237","homocitrulline",1.005732358,0.879877369,0.874862344838665,"Normal","FC≤2"
"887",887,"M1351","2-hydroxyisobutyrate",1.006002001,0.957480315,0.951767803690482,"Normal","FC≤2"
"888",888,"A8615","ITE",1.006045949,0.884438882,0.879123744675006,"Normal","FC≤2"
"889",889,"C6469","Ademetionine disulfate tosylate",1.007380074,1.385224274,1.37507611054852,"Normal","FC≤2"
"890",890,"C3969","Stearic Acid methyl ester",1.007656968,0.877178423,0.870512933325937,"Normal","FC≤2"
"891",891,"C4341","Adenosine-5'-diphosphate",1.007656968,1.010788382,1.0031076190603,"Normal","FC≤2"
"892",892,"A3412","Fenretinide",1.007904192,1.015362798,1.00740011407751,"Normal","FC≤2"
"893",893,"N2077","Tangeretin",1.00795107,1.289216853,1.27904706029034,"Normal","FC≤2"
"894",894,"N2355","Madecassic acid",1.00795107,1.201618662,1.19213987440878,"Normal","FC≤2"
"895",895,"B1421","Forskolin",1.007980653,0.839382562,0.832736778728629,"Normal","FC≤2"
"896",896,"B2086","Cefditoren Pivoxil",1.008018328,0.999493158,0.991542643855579,"Normal","FC≤2"
"897",897,"N1897","astragalin",1.008223684,1.033707865,1.02527631655993,"Normal","FC≤2"
"898",898,"M1354","glycolate (hydroxyacetate)",1.008336112,1.103262092,1.09414120834343,"Normal","FC≤2"
"899",899,"N1651","Nicotinamide",1.008551185,0.91954023,0.911743740601524,"Normal","FC≤2"
"900",900,"C4035","Triclosan",1.009443594,0.927524205,0.918846987105651,"Normal","FC≤2"
"901",901,"C5438","Heptadecanoic Acid",1.009443594,0.873305671,0.865135680874904,"Normal","FC≤2"
"902",902,"C7008","Pyrrole-2-carboxylic acid",1.00954033,0.93817287,0.929306974789209,"Normal","FC≤2"
"903",903,"C7130","4-Pentenoic acid",1.00954033,1.142725315,1.1319263639522,"Normal","FC≤2"
"904",904,"A8478","Monobenzone",1.009915357,0.979557781,0.969940474922395,"Normal","FC≤2"
"905",905,"B1092","Salicylic acid",1.009915357,1.016270338,1.00629258774604,"Normal","FC≤2"
"906",906,"B1336","Isoprenaline HCl",1.009915357,0.894451398,0.88566966706696,"Normal","FC≤2"
"907",907,"A4343","Dyphylline",1.010004764,1.025835506,1.01567392804892,"Normal","FC≤2"
"908",908,"M1280","oxalate",1.010476379,0.977424749,0.967291041446502,"Normal","FC≤2"
"909",909,"N1600","Evodiamine",1.010505742,0.917624521,0.908084420365421,"Normal","FC≤2"
"910",910,"B1678","Penicillin G Sodium",1.010979548,0.985559567,0.974856087791007,"Normal","FC≤2"
"911",911,"B1847","Teicoplanin",1.010979548,0.938905859,0.928709053370484,"Normal","FC≤2"
"912",912,"B1955","Isepamicin Sulphate",1.011072929,0.954891029,0.944433385180665,"Normal","FC≤2"
"913",913,"B6155","Lauric Acid",1.011182109,0.788910239,0.780186112845871,"Normal","FC≤2"
"914",914,"C3483","L-(−)-Glucose",1.011187439,0.994057523,0.983059603650793,"Normal","FC≤2"
"915",915,"C7133","Raspberry ketone",1.011274935,1.079667795,1.06763033239818,"Normal","FC≤2"
"916",916,"B1076","Doripenem",1.01185006,0.836045056,0.826253897736588,"Normal","FC≤2"
"917",917,"B1506","Estradiol valerate",1.01185006,0.916145181,0.905415947694859,"Normal","FC≤2"
"918",918,"A8381","BIBR-1048",1.011910434,1.048589713,1.03624755488982,"Normal","FC≤2"
"919",919,"M1303","caprate (10:0)",1.012057719,0.916945373,0.906020828442493,"Normal","FC≤2"
"920",920,"N2542","Praeruptorin B",1.012128419,0.975457733,0.963768741879384,"Normal","FC≤2"
"921",921,"P10002","4-Aminobutyric acid",1.012128419,1.093883911,1.08077580914167,"Normal","FC≤2"
"922",922,"N2491","Aloin",1.012128419,0.934943514,0.923740008134284,"Normal","FC≤2"
"923",923,"N1701","Coptisine chloride",1.012460298,0.954022989,0.942281876024733,"Normal","FC≤2"
"924",924,"B2109","Mecarbinate",1.012600229,0.894069944,0.882944639349869,"Normal","FC≤2"
"925",925,"B1828","Sarafloxacin HCl",1.01270183,0.876700916,0.865704879786778,"Normal","FC≤2"
"926",926,"C6313","m-Cresol",1.012915129,1.249010554,1.23308510085449,"Normal","FC≤2"
"927",927,"C6353","Cuminaldehyde",1.012915129,1.26055409,1.24448145151557,"Normal","FC≤2"
"928",928,"C4588","Cefotaxime (sodium salt)",1.013016845,1.117289073,1.1029323732519,"Normal","FC≤2"
"929",929,"C6884","2',4'-Dihydroxyacetophenone",1.013462812,1.013122347,0.999664057727655,"Normal","FC≤2"
"930",930,"B1839","Spiramycin",1.014424112,0.940849764,0.927471806782132,"Normal","FC≤2"
"931",931,"N2029","Isoshaftoside",1.014475025,1.152106641,1.13566782090077,"Normal","FC≤2"
"932",932,"C6511","D-Pantethine",1.015228426,0.849093014,0.836356619116179,"Normal","FC≤2"
"933",933,"A4014","Artemether (SM-224)",1.015721772,1.041004977,1.02489186083923,"Normal","FC≤2"
"934",934,"B5850","GS967",1.015921734,0.99518768,0.979590894351316,"Normal","FC≤2"
"935",935,"N2381","Lithospermoside",1.015933413,0.892871056,0.878867694058213,"Normal","FC≤2"
"936",936,"B1676","Benzoic Acid",1.016146394,0.935018051,0.920160772621902,"Normal","FC≤2"
"937",937,"N1496","Tyrosol",1.016369411,0.975095785,0.959391117488088,"Normal","FC≤2"
"938",938,"C7137","(S)-(+)-Carvone",1.016478751,1.133497385,1.11512157424332,"Normal","FC≤2"
"939",939,"C6296","1,4-Naphthoquinone",1.016605166,1.468337731,1.44435399318048,"Normal","FC≤2"
"940",940,"C7166","3-Indoleacetonitrile",1.016801739,1.348104794,1.32582856843442,"Normal","FC≤2"
"941",941,"A8219","Gefitinib (ZD1839)",1.017627442,1.058070633,1.03974263009311,"Normal","FC≤2"
"942",942,"B1125","Pravastatin",1.017654172,0.834376304,0.819901619781302,"Normal","FC≤2"
"943",943,"C5035","Thymoquinone",1.018376723,0.846196404,0.830926694305443,"Normal","FC≤2"
"944",944,"C6180","Benzyl benzoate",1.018648486,0.844357977,0.828900242433581,"Normal","FC≤2"
"945",945,"C3486","Thymidine",1.019038273,0.992631329,0.974086406075545,"Normal","FC≤2"
"946",946,"M1078","beta-Alanine metabolism",1.01996442,1.026198439,1.00611199653415,"Normal","FC≤2"
"947",947,"B7914","trans-Aconitic acid",1.02060844,0.754456858,0.739222632726808,"Normal","FC≤2"
"948",948,"N2094","Pinocembrin",1.020998981,1.346346108,1.31865568238016,"Normal","FC≤2"
"949",949,"A7656","H-DL-Nva-OH",1.02143878,1.004977483,0.983884205962887,"Normal","FC≤2"
"950",950,"B1510","Medroxyprogesterone acetate",1.021523579,0.914476429,0.895208341539418,"Normal","FC≤2"
"951",951,"M1180","xanthine",1.02154576,0.928651059,0.909064571909143,"Normal","FC≤2"
"952",952,"N2379","Caffeine",1.021640904,0.897545773,0.878533513572005,"Normal","FC≤2"
"953",953,"C6980","4-Quinolinecarboxylic acid",1.021682567,0.888957244,0.870091428309552,"Normal","FC≤2"
"954",954,"C7134","Veratraldehyde",1.021682567,1.030452169,1.00858348990504,"Normal","FC≤2"
"955",955,"C3359","Glycochenodeoxycholic Acid (sodium salt)",1.022178606,0.654623247,0.640419632300541,"Normal","FC≤2"
"956",956,"A4346","Aminophylline",1.02334445,1.052382081,1.02837522693361,"Normal","FC≤2"
"957",957,"A8539","Tretinoin (Aberela)",1.023458283,0.901126408,0.880472045581168,"Normal","FC≤2"
"958",958,"B1364","Scopine",1.023458283,0.879432624,0.859275496234369,"Normal","FC≤2"
"959",959,"B1651","1-Hexadecanol",1.023458283,1.139758031,1.11363408741888,"Normal","FC≤2"
"960",960,"C6931","ATP",1.0240565,1.034349672,1.01005137118899,"Normal","FC≤2"
"961",961,"N1729","Aescin",1.024187637,1.093869732,1.06803645394911,"Normal","FC≤2"
"962",962,"C7192","Kojic acid",1.02470844,1.250557414,1.22040315584792,"Normal","FC≤2"
"963",963,"B1834","Sodium ascorbate",1.024757804,1.045820605,1.02055393080959,"Normal","FC≤2"
"964",964,"B2050","Tinidazole",1.024818633,0.963000507,0.939678959759897,"Normal","FC≤2"
"965",965,"A8612","L-Kynurenine",1.025392987,0.88944514,0.867418786042468,"Normal","FC≤2"
"966",966,"A8644","Acyclovir",1.025392987,0.852732582,0.831615383380811,"Normal","FC≤2"
"967",967,"N2452","Zingerone",1.025445898,0.994156603,0.969487132318706,"Normal","FC≤2"
"968",968,"C4042","L-Selenomethionine",1.025523226,0.946887967,0.923321815628971,"Normal","FC≤2"
"969",969,"C4902","Pentadecanoic Acid",1.025523226,0.774550484,0.755273468569887,"Normal","FC≤2"
"970",970,"C5175","4-Aminobenzoic acid hydrazide",1.025523226,0.821023513,0.800589876645076,"Normal","FC≤2"
"971",971,"B5983","MN 64",1.025559105,0.793851222,0.774066768194701,"Normal","FC≤2"
"972",972,"N1551","Linderalactone",1.026142194,0.975095785,0.950254059039307,"Normal","FC≤2"
"973",973,"C7189","Coumarin-3-carboxylic Acid",1.026289781,1.250557414,1.21852271858488,"Normal","FC≤2"
"974",974,"N1735","Caffeic acid",1.026315789,0.656871219,0.640028367526167,"Normal","FC≤2"
"975",975,"N1835","Oxymatrine",1.026315789,0.876404494,0.853932584291558,"Normal","FC≤2"
"976",976,"B1788","Mevastatin",1.026480086,0.84365454,0.821890800909312,"Normal","FC≤2"
"977",977,"A4457","Streptozocin",1.027155788,1.137710358,1.10763174514673,"Normal","FC≤2"
"978",978,"A5786","Natamycin",1.027155788,1.012562219,0.98579225355054,"Normal","FC≤2"
"979",979,"A8356","Acetylcysteine",1.027155788,1.016354586,0.989484358530432,"Normal","FC≤2"
"980",980,"C4910","Spermine",1.027309852,1.003042877,0.976378134646761,"Normal","FC≤2"
"981",981,"N2088","Oleandrin",1.027522936,1.155915258,1.12495324191965,"Normal","FC≤2"
"982",982,"C6461","Calcium gluconate",1.027675277,1.22823219,1.19515591888662,"Normal","FC≤2"
"983",983,"C7173","3,3-Dimethylglutaric acid",1.027871121,1.1803233,1.14831837949847,"Normal","FC≤2"
"984",984,"B1816","Pilocarpine HCl",1.028202368,1.08275479,1.05305611394974,"Normal","FC≤2"
"985",985,"C5753","1-methyl Adenosine",1.028273511,0.776264591,0.754920342395166,"Normal","FC≤2"
"986",986,"C3459","Taurocholic Acid (sodium salt)",1.028459274,0.941288329,0.915241228113035,"Normal","FC≤2"
"987",987,"C6952","Menadiol Diacetate",1.028620989,0.695170717,0.675827855385129,"Normal","FC≤2"
"988",988,"C6986","Nootkatone",1.028620989,0.975084589,0.947953230030775,"Normal","FC≤2"
"989",989,"C7058","AOA hemihydrochloride",1.028620989,1.039680098,1.01075139348532,"Normal","FC≤2"
"990",990,"C7111","β-Alanine methyl ester hydrochloride",1.028620989,1.19347893,1.16027083130033,"Normal","FC≤2"
"991",991,"C7114","2-Benzoxazolinone",1.028620989,1.162719163,1.13036694315403,"Normal","FC≤2"
"992",992,"A2511","Carbenicillin, Disodium Salt",1.028982036,0.954857008,0.927962757942647,"Normal","FC≤2"
"993",993,"N2425","Dipsacoside B",1.029250892,0.733930658,0.713072647014038,"Normal","FC≤2"
"994",994,"B1966","Menadione",1.029400535,0.971109985,0.943374276563787,"Normal","FC≤2"
"995",995,"B2072","Acipimox",1.029400535,1.023821591,0.994580395278306,"Normal","FC≤2"
"996",996,"M1149","taurochenodeoxycholate",1.029452461,1.035953177,1.00631473161343,"Normal","FC≤2"
"997",997,"C6360","3,4,5-Trimethoxycinnamic acid",1.029520295,1.09201847,1.06070611264638,"Normal","FC≤2"
"998",998,"C6108","L-Alanine",1.029877682,0.750972763,0.729186364677432,"Normal","FC≤2"
"999",999,"N2193","(R) Ginsenoside Rh2",1.030784913,1.121637705,1.08813942739575,"Normal","FC≤2"
"1000",1000,"C6943","Cedrol",1.031118958,1.130837514,1.09670907049699,"Normal","FC≤2"
"1001",1001,"A8527","Sulfadiazine",1.031197098,0.901126408,0.873864375440669,"Normal","FC≤2"
"1002",1002,"N1902","Ononin",1.03125,1.109766638,1.07613734593939,"Normal","FC≤2"
"1003",1003,"C6279","Geraniol",1.031365314,1.237467018,1.19983385246947,"Normal","FC≤2"
"1004",1004,"B6586","(-)-Lobeline hydrochloride",1.031948882,0.919022783,0.890570065078088,"Normal","FC≤2"
"1005",1005,"N1605","Echinacoside",1.032005864,0.896551724,0.868746734175534,"Normal","FC≤2"
"1006",1006,"A3863","Tedizolid",1.032872797,1.092201944,1.05744090382893,"Normal","FC≤2"
"1007",1007,"N1875","DL-Menthol",1.032894737,0.924805532,0.895353126385424,"Normal","FC≤2"
"1008",1008,"A8543","Vitamin D2 (Ergocalciferol)",1.033131802,0.872757614,0.844768898131354,"Normal","FC≤2"
"1009",1009,"B8316","Harmine",1.033169774,0.830045163,0.803396676798251,"Normal","FC≤2"
"1010",1010,"C6454","N-Ethylmaleimide (NEM)",1.033210332,1.514511873,1.46583113437158,"Normal","FC≤2"
"1011",1011,"B1731","Dirithromycin",1.033369214,1.053596223,1.01957384517166,"Normal","FC≤2"
"1012",1012,"N2186","Vaccarin",1.034046891,1.104498929,1.06813234352638,"Normal","FC≤2"
"1013",1013,"C6131","L-Pyroglutamic acid",1.034690195,0.892996109,0.863056510359606,"Normal","FC≤2"
"1014",1014,"A4330","Isotretinoin",1.034778466,1.097890495,1.06099086043408,"Normal","FC≤2"
"1015",1015,"C6480","Manganese chloride",1.035055351,1.066622691,1.0304982143897,"Normal","FC≤2"
"1016",1016,"A8647","Capecitabine",1.035066505,0.887776387,0.857699850890257,"Normal","FC≤2"
"1017",1017,"C6987","Hydroferulic acid",1.03555941,0.981236543,0.947542491067702,"Normal","FC≤2"
"1018",1018,"N1573","Theobromine",1.035914977,1.042145594,1.00601460268298,"Normal","FC≤2"
"1019",1019,"C5167","Fusidic Acid (sodium salt)",1.036242981,0.846196404,0.816600372224861,"Normal","FC≤2"
"1020",1020,"C5518","γ-Linolenic Acid",1.036242981,1.010788382,0.975435685001759,"Normal","FC≤2"
"1021",1021,"C6402","Isoproterenol sulfate dihydrate",1.036900369,1.237467018,1.19342904583343,"Normal","FC≤2"
"1022",1022,"C6457","Testosterone Enanthate",1.036900369,1.399076517,1.34928731711156,"Normal","FC≤2"
"1023",1023,"C3962","5-Methylcytidine",1.038029607,0.937206086,0.902870283930158,"Normal","FC≤2"
"1024",1024,"C6215","Levulinic acid",1.039502707,0.772373541,0.743022154534899,"Normal","FC≤2"
"1025",1025,"C6224","1,4-Benzoquinone",1.039502707,0.994163424,0.956383679720422,"Normal","FC≤2"
"1026",1026,"C5152","1-Methylnicotinamide (chloride)",1.039816233,0.788105118,0.757927307718805,"Normal","FC≤2"
"1027",1027,"N1578","Nuciferine",1.03982409,1.009578544,0.970912824302811,"Normal","FC≤2"
"1028",1028,"A3740","Puromycin aminonucleoside",1.040479042,1.004017963,0.964957411415116,"Normal","FC≤2"
"1029",1029,"C7194","2-Methoxycinnamic acid",1.040521842,1.371516165,1.31810415662567,"Normal","FC≤2"
"1030",1030,"C6262","3-Methoxybenzoic acid",1.040590406,0.900395778,0.865273956792563,"Normal","FC≤2"
"1031",1031,"N2485","Sipeimine",1.040665874,0.953642384,0.916377107989994,"Normal","FC≤2"
"1032",1032,"B6001","4-Methylumbelliferone (4-MU)",1.041533546,0.919022783,0.882374635487737,"Normal","FC≤2"
"1033",1033,"C5443","Palmitoleic Acid",1.041602859,1.080497925,1.03734155073013,"Normal","FC≤2"
"1034",1034,"C6563","α-santonin",1.041712646,0.80856812,0.776191133999155,"Normal","FC≤2"
"1035",1035,"B5961","Cytosporone B",1.042010359,1.266602502,1.21553734188932,"Normal","FC≤2"
"1036",1036,"N2241","Polygalaxanthone III",1.042201835,1.022613663,0.981205011023609,"Normal","FC≤2"
"1037",1037,"A4060","Geldanamycin",1.042401143,0.91206447,0.874964955789577,"Normal","FC≤2"
"1038",1038,"C5679","N-acetyl-D-Glucosamine",1.042711049,0.972762646,0.932916791217391,"Normal","FC≤2"
"1039",1039,"N1830","Gallic acid",1.042763158,0.964563526,0.925007292979179,"Normal","FC≤2"
"1040",1040,"N1318","Vitexicarpin",1.043347783,0.773903262,0.741750042133362,"Normal","FC≤2"
"1041",1041,"M1103","N-Acetyl-L-glutamic acid",1.043684523,0.875975474,0.839310591175644,"Normal","FC≤2"
"1042",1042,"M1242","N-acetylornithine",1.043684523,1.051560758,1.00754656682784,"Normal","FC≤2"
"1043",1043,"C6270","Cyclohexanecarboxylic acid",1.044280443,0.990435356,0.948438096910717,"Normal","FC≤2"
"1044",1044,"C6354","D(+)-Pipecolinic acid",1.044280443,1.115105541,1.06782191361981,"Normal","FC≤2"
"1045",1045,"C6240","(3,4-Dimethoxyphenyl)acetic acid",1.04431522,1.013618677,0.970606056090995,"Normal","FC≤2"
"1046",1046,"B1480","Chlorpromazine HCl",1.044740024,0.944513976,0.904066039686826,"Normal","FC≤2"
"1047",1047,"B3301","Sulfadimethoxine",1.045079609,0.952839269,0.911738455897861,"Normal","FC≤2"
"1048",1048,"B1800","Nithiamide",1.045425188,0.983615662,0.940876184437217,"Normal","FC≤2"
"1049",1049,"B1835","Sodium butyrate",1.045425188,0.901971675,0.862779742972866,"Normal","FC≤2"
"1050",1050,"N1531","Betulinaldehyde",1.04568776,0.95210728,0.910508199885595,"Normal","FC≤2"
"1051",1051,"B2070","5-Aminolevulinic acid HCl",1.04620084,0.985301571,0.941790078279807,"Normal","FC≤2"
"1052",1052,"A4308","Alizarin",1.046212482,0.993600379,0.949711837790901,"Normal","FC≤2"
"1053",1053,"A8462","Lithium Citrate",1.046674728,0.946182728,0.903989274497894,"Normal","FC≤2"
"1054",1054,"C7191","Cholic acid sodium",1.046847203,1.250557414,1.19459402519892,"Normal","FC≤2"
"1055",1055,"C4608","N6-(Δ2-Isopentenyl)adenine",1.046962736,0.809405256,0.773098438147277,"Normal","FC≤2"
"1056",1056,"C5505","β-Elemene",1.046962736,1.04757953,1.00058912698494,"Normal","FC≤2"
"1057",1057,"N1705","Icariin",1.047642316,1.013409962,0.967324387840019,"Normal","FC≤2"
"1058",1058,"N1710","Gastrodin",1.047642316,1.086206897,1.03681082790474,"Normal","FC≤2"
"1059",1059,"C6989","6-(Dimethylamino)purine",1.047701648,1.039680098,0.992343669578727,"Normal","FC≤2"
"1060",1060,"A4309","GW501516",1.048118152,1.03721261,0.989595121524047,"Normal","FC≤2"
"1061",1061,"N2702","Chitosamine hydrochloride",1.048275862,0.966108298,0.921616468547475,"Normal","FC≤2"
